row_id,source,source_job_id,url,company_name,title_clean,pred_normalized_title,pred_role_family,pred_location_type,pred_city,pred_country,location_clean,evidence_snippet,target_normalized_title,target_role_family,target_location_type,target_country,qa_status,qa_notes
1663,greenhouse,7493752,https://job-boards.greenhouse.io/capco/jobs/7493752,capco,Desenvolvedor(a) LLM/Backend (Graph Engineer)- COM INGLÊS - Remoto,other,other,,Brazil - Sao Paulo,BR,Brazil - Sao Paulo,"A Capco é uma consultoria global de tecnologia e negócios, focada no setor de serviços financeiros e energia, somos apaixonados por ajudar nossos clientes, temos 40 escritórios nas Américas, Europa e Ásia-Pacífico! Se criatividade e inovação são sua paixão, a Capco é ideal para você. Vamos te apoiar e ajudar a acelerar",,,,,,
1664,greenhouse,6906477,https://job-boards.greenhouse.io/capco/jobs/6906477,capco,Desenvolvedor Backend Junior - Exclusivo para Pessoas com Deficiência,other,other,,,BR,Brazil,"SOBRE A CAPCO A Capco é uma consultoria global de tecnologia e gestão especializada na transformação digital, oferecendo soluções inovadoras e orientadas por dados para um portfólio crescente de mais de 100 clientes globais, entre eles bancos, pagamentos, mercados de capitais, gestão de patrimônio e ativos, seguros e setor de energia. | Temos oportunidades em formato presencial, híbrido e remoto, com vagas disponívei",,,,,,
1665,greenhouse,7573378,https://job-boards.greenhouse.io/capco/jobs/7573378,capco,Development Manager (Thai Speaker),manager,operations,hybrid,Thailand - Bangkok,TH,Thailand - Bangkok,"Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services industry. | With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining innovative thinking with unrivalled industry knowledge to deliver end-to-end data-driven solutions and fast-t",,,,,,
1666,greenhouse,7578353,https://job-boards.greenhouse.io/capco/jobs/7578353,capco,Device Management Process Owner (She/He/They),other,other,,,PL,Poland,"Our passion lies in helping our clients navigate the complexities of the financial world, and our expertise spans banking and payments, capital markets, wealth, and asset management. | &nbsp; For our client, we are looking for an experienced&nbsp; Intune / Endpoint Management Consultant to own and industrialize device management best practices across mobile and endpoint platforms.",,,,,,
1667,greenhouse,7559854,https://job-boards.greenhouse.io/capco/jobs/7559854,capco,DevOps SME - Remoto,devops_engineer,devops,,Brazil - Sao Paulo,BR,Brazil - Sao Paulo,"Infrastructure &amp; Environments Apoiar design e operação de ambientes em nuvem, on-premises ou híbridos.",,,,,,
1668,greenhouse,7307169,https://job-boards.greenhouse.io/capco/jobs/7307169,capco,Digital BA | Chatbot Contact Center Project,other,other,,Malaysia - Kuala Lumpur,MY,Malaysia - Kuala Lumpur,"Company Overview Capco is an entrepreneurial consulting business with expertise in transformation, technology, and strategy. We specialize in banking and payment; capital markets; wealth &amp; investment management; finance, risk &amp; compliance; and technology, serving our clients from offices in leading financial ce",,,,,,
1669,greenhouse,7464463,https://job-boards.greenhouse.io/capco/jobs/7464463,capco,Dynamics 365,other,other,,,IN,India,"&nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount.",,,,,,
1670,greenhouse,7567592,https://job-boards.greenhouse.io/capco/jobs/7567592,capco,Energy Consultant - Business Analyst,business_analyst,business_analysis,hybrid,Belgium - Brussels,BE,Belgium - Brussels,"You will be responsible for :&nbsp; Preparing, facilitating, documenting and participating in client meetings/workshops conducting a structured gathering, research, and analysis Developing and evaluating procedures, controls, user requirements, and functional specifications to identify gaps between the current state and future state Creating business requirement documents (BRD’s) into use cases/functional specificati",,,,,,
1671,greenhouse,7492354,https://job-boards.greenhouse.io/capco/jobs/7492354,capco,Engenheiro(a) de Prompt Pleno - Remoto,other,other,,Brazil - Sao Paulo,BR,Brazil - Sao Paulo,"SOBRE A CAPCO&nbsp; A Capco é uma consultoria global de tecnologia, e gestão especializada na transformação digital, oferecendo soluções inovadoras e orientadas por dados para um portfólio crescente de mais de 100 clientes globais, entre eles bancos, pagamentos, mercados de capitais, gestão de patrimônio e ativos, seguros e setor de energia. | Celebramos a individualidade e reconhecemos que a diversidade e a inclusão",,,,,,
1672,greenhouse,7610059,https://job-boards.greenhouse.io/capco/jobs/7610059,capco,Engenheiro(a) Sênior de Data & Analytics (Microsoft Fabric & Power BI) — Marketing Analytics | Inglês,marketing_specialist,marketing,,Brazil - Sao Paulo,BR,Brazil - Sao Paulo,"Estamos buscando um(a) Engenheiro(a)&nbsp;sênior com atuação prática (hands-on) para projetar, construir e operar soluções corporativas em Microsoft Fabric (lakehouse) e Power BI voltadas para analytics de marketing e clientes. | Responsável pela entrega de ponta a ponta: ingestão e orquestração (Fabric Data Factory), transformações com Spark (PySpark/Spark SQL), modelagem lakehouse no padrão medallion (Bronze/Prata/",,,,,,
1673,greenhouse,7363417,https://job-boards.greenhouse.io/capco/jobs/7363417,capco,Engineering Director,software_engineer,software_engineering,hybrid,UK - London,,UK - London,"Engineering Director Location: London (Hybrid) | Practice Area: Technology &amp; Engineering | Type: Permanent Shape the Future of Engineering in Financial Services The Role As a Engineering Director at Capco, you’ll lead high-performing teams to deliver complex, impactful technology solutions across financial services.",,,,,,
1674,greenhouse,7559858,https://job-boards.greenhouse.io/capco/jobs/7559858,capco,Engineering Lead - Remoto,software_engineer,software_engineering,,Brazil - Sao Paulo,BR,Brazil - Sao Paulo,"A Capco é uma consultoria global de tecnologia e negócios, focada no setor de serviços financeiros e energia, somos apaixonados por ajudar nossos clientes, temos 40 escritórios nas Américas, Europa e Ásia-Pacífico! Se criatividade e inovação são sua paixão, a Capco é ideal para você. Vamos te apoiar e ajudar a acelerar",,,,,,
1675,greenhouse,6220286,https://job-boards.greenhouse.io/capco/jobs/6220286,capco,Enterprise Data Modeller,data_analyst,data_analytics,,Malaysia - Kuala Lumpur,MY,Malaysia - Kuala Lumpur,"Malaysia Joining Capco means joining an organisation that is committed to an inclusive working environment where you’re encouraged to #BeYourselfAtWork. We celebrate individuality and recognize that diversity and inclusion, in all forms, is critical to success. It’s important to us that we recruit and develop as divers",,,,,,
1676,greenhouse,7609656,https://job-boards.greenhouse.io/capco/jobs/7609656,capco,ESG- PM/ Reporting Manager,manager,operations,,,IN,India,"Job Title:&nbsp; &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the &nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1677,greenhouse,6856413,https://job-boards.greenhouse.io/capco/jobs/6856413,capco,Executive Director | Insurance (Transformation Consulting),other,other,,China - Hong Kong,HK,China - Hong Kong,"Capco, a Wipro company, is a global technology and management consultancy specializing in driving digital transformation in the financial services industry. With a growing client portfolio comprising of over 100 global organizations, Capco operates at the intersection of business and technology by combining innovative ",,,,,,
1678,greenhouse,7241776,https://job-boards.greenhouse.io/capco/jobs/7241776,capco,"Executive Director- Leading Finance, Risk & Regulatory Function",accountant,finance,,India - Bengaluru,IN,India - Bengaluru,"&nbsp; Role- Executive Director- Leading Finance, Risk &amp; Regulatory Function. | Location- Bengaluru Experience - Must have a combination of SME skills in Financial Risk and Finance, Transformation and Consulting .",,,,,,
1679,greenhouse,7512186,https://job-boards.greenhouse.io/capco/jobs/7512186,capco,FAST Configuration Analyst,other,other,,US - Orlando,,US - Orlando,"About the team: Capco’s US Insurance Practice Team (USIP) helps our insurance clients improve and transform their business and technology.&nbsp; We are highly skilled at formulating strategy, defining business and technology initiatives, and successful delivery.&nbsp; As digital technologies advance and regulations tig",,,,,,
1680,greenhouse,7621522,https://job-boards.greenhouse.io/capco/jobs/7621522,capco,Financial Accounting,other,other,,,IN,India,"Job Title:&nbsp; &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. | Awarded with Consultancy of the year in the &nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount .",,,,,,
1681,greenhouse,7589865,https://job-boards.greenhouse.io/capco/jobs/7589865,capco,Frontend Developer - hybrid Calgary ** numerous openings at all levels **,frontend_engineer,frontend,hybrid,Canada - Calgary,CA,Canada - Calgary,"&nbsp; At Capco,&nbsp;we’re&nbsp;driven by three core values that define who we are and how we work: Make a Difference, Be Yourself&nbsp;At&nbsp;Work, and Act&nbsp;With&nbsp;Integrity. | Our #BeYourselfAtWork culture champions authenticity and inclusivity — because we believe diverse thinking sparks innovation and&nbsp;creates&nbsp;meaningful outcomes for our clients, our people, and the communities we serve.",,,,,,
1682,greenhouse,7661734,https://job-boards.greenhouse.io/capco/jobs/7661734,capco,Frontend Developer - React,frontend_engineer,frontend,hybrid,UK - London,,UK - London,"&nbsp; Frontend React Developer (Mid-Level) Location: London (Hybrid) | Practice Area: Technology &amp; Engineering | Type: Permanent Bring modern web applications to life in the world of financial services The Role As a Frontend Developer at Capco, you’ll craft clean, responsive, and secure web applications that enhance digital experiences for global financial clients.",,,,,,
1683,greenhouse,7282778,https://job-boards.greenhouse.io/capco/jobs/7282778,capco,Full Stack - COM INGLÊS - Remoto,other,other,,Brazil - Sao Paulo,BR,Brazil - Sao Paulo,"SOBRE A CAPCO&nbsp; A Capco é uma consultoria global de tecnologia e negócios, focada no setor de serviços financeiros e energia, somos apaixonados por ajudar nossos clientes, temos 33 escritórios nas Américas, Europa e Ásia-Pacífico!",,,,,,
