job_indexed_id,url,title_clean,description_for_qa,gold_normalized_title,gold_role_family,gold_location_type,qa_fix_location_type,gold_location_city,qa_fix_location_city,gold_country,qa_fix_country,gold_employment_type,qa_fix_employment_type,gold_seniority,qa_fix_seniority,gold_salary_min,qa_fix_salary_min,gold_salary_max,qa_fix_salary_max,gold_salary_currency,qa_fix_salary_currency,gold_salary_period,qa_fix_salary_period,qa_status,qa_notes
1874,https://job-boards.greenhouse.io/capco/jobs/7657887,Senior Business Analyst - Guidewire (Insurance),"&nbsp; Senior Business Analyst – Guidewire (Insurance) Location: London (Hybrid) | Practice Area : Insurance | Type: Permanent Drive end-to-end Guidewire transformation and help shape the future of digital insurance platforms. The Role Capco is seeking a Senior Business Analyst with strong Guidewire expertise to join our Insurance practice. You’ll work with leading insurers to deliver Guidewire-led transformation across PolicyCenter, BillingCenter, and/or ClaimCenter implementations and enhancements. Operating within complex technology and business landscapes, you will bridge business and tech",business_analyst,business_analysis,,__NO_CHANGE__,,,,,,__NO_CHANGE__,,__NO_CHANGE__,,,,,,,,__NO_CHANGE__,,
639,https://job-boards.greenhouse.io/gleanwork/jobs/4629292005,Product Manager,"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",product_manager,product_management,,__NO_CHANGE__,,,,,,__NO_CHANGE__,,__NO_CHANGE__,,,,,,,,__NO_CHANGE__,,
1152,https://job-boards.greenhouse.io/celonis/jobs/7230188003?gh_jid=7230188003,Lead Value Engineer - Financial Services and Insurance,"We're Celonis, the global leader in Process Intelligence technology and one of the world's fastest-growing SaaS firms. We believe there is a massive opportunity to unlock productivity by placing AI, data and intelligence at the core of business processes - and for that, we need your help. Care to join us? The Team: The position of Lead Value Engineer for Financial Services and Insurance is a trusted advisor helping customers achieve their strategic goals and realise significant value using the Celonis Process Intelligence Platform. A Value Engineer has full responsibility for the end-to-end va",other,other,,__NO_CHANGE__,,,,,,__NO_CHANGE__,,__NO_CHANGE__,,,,,,,,__NO_CHANGE__,,
1388,https://job-boards.greenhouse.io/appier/jobs/1780540,"Sales Business Development Manager, Advertising Solutions","&nbsp; About Appier Appier is an AI SaaS company on a mission to make AI easy, by making software intelligent. Founded in 2012, Appier has 17 offices across APAC, U.S. and Europe and is listed on the Tokyo Stock Exchange. Visit www.appier.com for more information. Since our entrance to the Vietnamnese market in 2015, we have successfully partnered with some of the leading logos in Gaming, EC, Retail, Ride Hailing, FMCG, Airlines and Luxury brands, which makes us one of the leading partners to go to among advertisers and 4A media agencies. &nbsp; About the role This role &nbsp; is responsible f",other,other,,__NO_CHANGE__,,,,,,__NO_CHANGE__,,__NO_CHANGE__,,,,,,,,__NO_CHANGE__,,
1848,https://job-boards.greenhouse.io/capco/jobs/7559857,QA Lead - Remoto,"A Capco é uma consultoria global de tecnologia e negócios, focada no setor de serviços financeiros e energia, somos apaixonados por ajudar nossos clientes, temos 40 escritórios nas Américas, Europa e Ásia-Pacífico! Se criatividade e inovação são sua paixão, a Capco é ideal para você. Vamos te apoiar e ajudar a acelerar sua carreira! Responsável por definir e liderar estratégias de qualidade em sistemas complexos de nível corporativo, garantindo altos padrões de qualidade, confiabilidade e conformidade. Esta função exige forte liderança, profundo conhecimento em práticas de testes e capacidade",other,other,,__NO_CHANGE__,,,,,,__NO_CHANGE__,,__NO_CHANGE__,,,,,,,,__NO_CHANGE__,,
597,https://job-boards.greenhouse.io/gleanwork/jobs/4655724005,Field Enablement Manager (Strategic),"About Glean: Glean is the Work AI platform that helps everyone work smarter with AI. What began as the industry’s most advanced enterprise search has evolved into a full-scale Work AI ecosystem, powering intelligent Search, an AI Assistant, and scalable AI agents on one secure, open platform. With over 100 enterprise SaaS connectors, flexible LLM choice, and robust APIs, Glean gives organizations the infrastructure to govern, scale, and customize AI across their entire business - without vendor lock-in or costly implementation cycles. At its core, Glean is redefining how enterprises find, use,",other,operations,,__NO_CHANGE__,,,,,,__NO_CHANGE__,,__NO_CHANGE__,,,,,,,,__NO_CHANGE__,,
1605,https://job-boards.greenhouse.io/capco/jobs/7447225,Capital Markets Regulatory Change - Consultant/Senior Consultant,"&nbsp; About the Team: Capco is a fully independent, global management and technology consultancy providing services to the Financial Services and Energy industries. For nearly 20 years we have combined innovative thinking with deep industry knowledge to deliver business consulting, digital transformation and technology services to our clients. Our collaborative and efficient approach helps clients reduce costs and manage risk and regulatory change while increasing revenues. We are thinkers, innovators, and disruptors. We are small enough to care but large enough to matter. We work in a fast-p",consultant,consulting,,__NO_CHANGE__,,,,,,__NO_CHANGE__,,__NO_CHANGE__,,,,,,,,__NO_CHANGE__,,
1648,https://job-boards.greenhouse.io/capco/jobs/7533347,Data Modeler,"Job Title: Data modeler &nbsp; About Us “Capco, a Wipro company, is a global technology and management consulting firm. Awarded with Consultancy of the year in the&nbsp; British Bank Award and has been ranked Top 100 Best Companies for Women in India 2022 by Avtar &amp; Seramount . With our presence across 32 cities across globe, we support 100+ clients across&nbsp;banking, financial and Energy sectors. We are recognized for our deep transformation execution and delivery.&nbsp; WHY JOIN CAPCO? You will work on engaging projects with the largest international and local banks, insurance companie",other,other,,__NO_CHANGE__,,,,,,__NO_CHANGE__,,__NO_CHANGE__,,,,,,,,__NO_CHANGE__,,
931,https://job-boards.greenhouse.io/truebill/jobs/7590415003,Senior Growth Marketing Manager - Digital,"ABOUT ROCKET MONEY 🔮 Rocket Money’s mission is to empower people to live their best financial lives. Rocket Money offers members a unique understanding of their finances and a suite of valuable services that save them time and money – ultimately giving them a leg up on their financial journey. Please note: We strongly encourage team members to be in the New York office 1-2 days per week, though there is no formal in-office requirement. ABOUT THE ROLE 🤹‍♀️ Reporting to the Director of Growth, Digital, this role is responsible as a team leader for defining and executing Rocket Money’s digital pa",other,other,,__NO_CHANGE__,,,,,,__NO_CHANGE__,,__NO_CHANGE__,,,,,,,,__NO_CHANGE__,,
1584,https://job-boards.greenhouse.io/capco/jobs/7215592,Business Analyst - Product Control/ FX products (She/He/They),"CAPCO POLAND Capco Poland is a global technology and management consultancy specializing in driving digital transformation across the financial services industry. We are passionate about helping our clients succeed in an ever-changing industry. We also are: Experts in banking and payments, capital markets, wealth and asset management Focused on maintaining our nimble, agile, and entrepreneurial culture Committed to growing our business and hiring the best talent to help us get there Key Responsibilities: We are seeking a highly skilled Business Analyst &nbsp;to join Product Control team. The s",business_analyst,business_analysis,,__NO_CHANGE__,,,,,,__NO_CHANGE__,,__NO_CHANGE__,,,,,,,,__NO_CHANGE__,,
1349,https://job-boards.greenhouse.io/thumbtack/jobs/7638146,"Senior Product Manager, Partnerships","Thumbtack helps millions of people confidently care for their homes. Thumbtack is the one app you need to take care of and improve your home — from personalized guidance to AI tools and a best-in-class hiring experience. Every day in every county of the U.S., people turn to Thumbtack to complete urgent repairs, seasonal maintenance and bigger improvements. We help homeowners know which projects to do, when to do them and who to hire from our growing community of 300,000 local service businesses. If making an impact inspires you, join us. Imagine what we’ll build together. About the Product Tea",product_manager,product_management,,__NO_CHANGE__,,,,,,__NO_CHANGE__,,__NO_CHANGE__,,,,,,,,__NO_CHANGE__,,
1427,https://job-boards.greenhouse.io/appier/jobs/6987027,"Senior Software Engineer, Machine Learning (AIXON)","About Appier Appier is a leading SaaS company empowering businesses with cutting-edge artificial intelligence (AI) to drive smarter decision-making. Founded in 2012 with a mission to democratize AI, we transform complex data into actionable insights, making AI accessible and profitable. With 17 offices across APAC, Europe, and the U.S., and listed on the Tokyo Stock Exchange (Ticker: 4180), Appier is at the forefront of AI innovation. Visit&nbsp; www.appier.com for more information. &nbsp; About the Role We’re on the lookout for an ambitious and technically outstanding Senior Software Engineer",software_engineer,software_engineering,,__NO_CHANGE__,,,,,,__NO_CHANGE__,,__NO_CHANGE__,,,,,,,,__NO_CHANGE__,,
